user_id,item_id,sentiment,items_count,playtime_forever,genres,app_name,price,developer,release_year
76561198105270589,268750,1,55,1228.0,Action,Magicite,9.99,SmashGames,2014.0
Trutle,291550,2,146,566.0,Action,Brawlhalla,0.0,Blue Mammoth Games,2017.0
BugsyBro,322910,2,223,888.0,Action,"Warhammer 40,000: Regicide",14.99,Hammerfall Publishing,2015.0
76561198074561346,274940,2,94,472.0,Action,Depth,19.99,Digital Confectioners,2014.0
76561198094074209,246620,1,157,905.0,Casual,Plague Inc: Evolved,14.99,Ndemic Creations,2016.0
BurningCassette,461560,2,91,63.0,Adventure,MANDAGON,0.0,Blind Sky Studios,2016.0
76561198087011672,208090,1,57,176.0,Action,Loadout,0.0,Edge of Reality,2014.0
busternut,237870,2,75,793.0,Action,Planet Explorers,14.99,Pathea Games,2016.0
76561198075981950,221100,2,77,8600.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198079326390,105600,0,120,8284.0,Action,Terraria,9.99,Re-Logic,2011.0
897w463824638109276,252490,2,55,2316.0,Action,Rust,19.99,Facepunch Studios,2013.0
Butterz,72200,2,128,125.0,Casual,Universe Sandbox,0.0,Giant Army,2011.0
8789568,252490,1,60,53508.0,Action,Rust,19.99,Facepunch Studios,2013.0
76561198112547239,230410,1,118,40253.0,Action,Warframe,0.0,Digital Extremes,2013.0
C14M8S,200210,1,95,21.0,Action,Realm of the Mad God,0.0,Wild Shadow Studios,2012.0
1122305938,211820,1,177,1465.0,Action,Starbound,14.99,Chucklefish,2016.0
Cabjoy,94400,2,208,99.0,Action,Nidhogg,9.99,Messhof,2014.0
76561198082278758,346110,1,38,5623.0,Action,ARK: Survival Evolved,59.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0
Stormaggen,42910,2,93,2568.0,Action,Magicka,9.99,Arrowhead Game Studios,2011.0
gusvu,238010,2,191,1474.0,Action,Deus Ex: Human Revolution - Director's Cut,19.99,"Eidos Montreal,Feral Interactive (Mac)",2013.0
Punixa,287700,0,112,9184.0,Action,METAL GEAR SOLID V: THE PHANTOM PAIN,19.99,Konami Digital Entertainment,2015.0
76561198051084367,418340,2,92,293.0,Action,RWBY: Grimm Eclipse,19.99,Rooster Teeth Games,2016.0
76561198044402508,302590,2,93,9040.0,Action,Of Guards And Thieves,0.0,Subvert Games,2016.0
76561198081987102,242880,2,74,93.0,Action,"Sir, You Are Being Hunted",19.99,Big Robot Ltd,2013.0
76561198084718144,209080,2,38,2155.0,Action,Guns of Icarus Online,4.99,Muse Games,2012.0
camduman,408740,1,80,309.0,Casual,Pro Gamer Manager,9.99,Raptor Claw Games,2016.0
camquarter,233720,2,94,383.0,Action,Surgeon Simulator,9.99,Bossa Studios,2013.0
76561198079009374,4000,1,101,855.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561197992910116,267750,2,184,12.0,Indie,Shadowrun Chronicles - Boston Lockdown,19.99,Cliffhanger Productions,2015.0
jonjon4351,220240,2,58,1637.0,Action,Far Cry 3,19.99,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0
76561198062276935,221100,0,185,80587.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
ConkerBirdy,391540,1,384,683.0,Indie,Undertale,9.99,tobyfox,2015.0
76561198078194423,105600,2,50,51971.0,Action,Terraria,9.99,Re-Logic,2011.0
76561198067657905,4000,2,51,12447.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198070072786,417860,1,86,46.0,Adventure,Emily is Away,0.0,Kyle Seeley,2015.0
76561197966764681,730,0,223,339.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198007988939,305620,1,41,4050.0,Adventure,The Long Dark,34.99,Hinterland Studio Inc.,2017.0
carouserwhite,4000,2,87,166704.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198045631910,252490,1,48,13520.0,Action,Rust,19.99,Facepunch Studios,2013.0
76561198078670623,218230,2,48,18109.0,Action,PlanetSide 2,0.0,Daybreak Game Company,2012.0
Lord_Casso,287920,2,70,1641.0,Action,Mortal Online,0.0,Star Vault AB,2015.0
76561198058789410,413150,2,38,6368.0,Indie,Stardew Valley,14.99,ConcernedApe,2016.0
76561198070087725,48700,1,107,70196.0,Action,Mount & Blade: Warband,19.99,TaleWorlds Entertainment,2010.0
fsfs546hd,70000,0,81,194.0,Action,Dino D-Day,9.99,800 North and Digital Ranch,2011.0
76561198081438874,207140,1,81,1234.0,Action,SpeedRunners,14.99,DoubleDutch Games,2016.0
76561198072411281,17480,0,74,1412.0,Strategy,Command & Conquer: Red Alert 3,19.99,EA Los Angeles,2008.0
CrazyGiraffe71,107410,2,91,71897.0,Action,Arma 3,39.99,Bohemia Interactive,2013.0
asdasdfsadgdfhfgjggj,222880,1,35,798.0,Action,Insurgency,9.99,New World Interactive,2014.0
ElementalGodChaos,230410,2,167,95260.0,Action,Warframe,0.0,Digital Extremes,2013.0
melonmaniac,730,0,46,118942.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198048491595,105600,1,247,16056.0,Action,Terraria,9.99,Re-Logic,2011.0
mexz1999,730,1,106,46246.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
IchMasKung,301520,0,115,7114.0,Action,Robocraft,0.0,Freejam,2017.0
76561198051215704,252490,1,88,24214.0,Action,Rust,19.99,Facepunch Studios,2013.0
Axzothrift,393420,0,66,14944.0,Action,Hurtworld,24.99,Bankroll Studios,2015.0
76561198283109848,291550,2,24,476.0,Action,Brawlhalla,0.0,Blue Mammoth Games,2017.0
harharharharhar,304930,1,166,3008.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
chidvd,107100,2,6410,1010.0,Action,Bastion,14.99,Supergiant Games,2011.0
76561198056960847,230410,1,21,11688.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198052700471,349700,1,55,40939.0,Action,Romero's Aftermath,0.0,Free Reign Entertainment,2015.0
76561198097450390,25890,1,104,588.0,Strategy,Hearts of Iron III,9.99,Paradox Development Studio,2009.0
aerpub,265930,2,219,560.0,Casual,Goat Simulator,9.99,Coffee Stain Studios,2014.0
76561198078733772,301520,1,13,4597.0,Action,Robocraft,0.0,Freejam,2017.0
76561198061273070,105600,1,80,13410.0,Action,Terraria,9.99,Re-Logic,2011.0
SmeshDoge,17080,2,45,12840.0,Action,Tribes: Ascend,0.0,Hi-Rez Studios,2012.0
76561198037342853,730,2,50,77163.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
harrisonnorris,431240,1,72,940.0,Casual,Golf With Your Friends,5.99,Blacklight Interactive,2016.0
76561198142474106,4000,0,14,64619.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
Los_Shmurdos,206420,2,61,2102.0,Action,Saints Row IV,14.99,Deep Silver Volition,2013.0
ciborg2000,329650,0,80,47.0,Action,NAM,6.99,TNT Team,1998.0
Mikinmash,33930,2,140,60184.0,Action,Arma 2: Operation Arrowhead,19.99,Bohemia Interactive,2010.0
76561198060510583,412830,2,70,2726.0,Adventure,STEINS;GATE,34.99,MAGES. Inc.,2016.0
OfficialSenix,312280,1,45,548.0,Casual,Simply Chess,0.0,BlueLine Games,2015.0
mike14476,8870,1,99,355.0,Action,BioShock Infinite,29.99,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
kelby003,322500,2,51,1074.0,Action,SUPERHOT,24.99,SUPERHOT Team,2016.0
Clawz3z,105600,2,85,3975.0,Action,Terraria,9.99,Re-Logic,2011.0
76561198079650317,34900,1,71,48.0,Indie,Bad Rats: the Rats' Revenge,0.99,Invent4 Entertainment,2009.0
76561198061039259,550,2,136,14078.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
76561198074347537,4000,0,37,23012.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
SurfChicken,730,2,23,66149.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198043339975,252950,2,201,5819.0,Action,Rocket League®,19.99,"Psyonix, Inc.",2015.0
69bmw,355180,1,34,354.0,Action,Codename CURE,0.0,Hoobalugalar_X,2017.0
76561198067414480,730,1,53,93647.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198078246064,233270,0,140,20143.0,Action,Far Cry 3 - Blood Dragon,14.99,Ubisoft Montreal,2013.0
SirParadiseLost,239030,1,189,250.0,Adventure,"Papers, Please",9.99,3909,2013.0
SupermanSocks17,200510,2,76,1983.0,Strategy,XCOM: Enemy Unknown,29.99,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012.0
76561198061456632,385730,2,182,8911.0,Simulation,WWE 2K16,49.99,"Visual Concepts,Yuke's",2016.0
76561198046958203,35420,2,75,558.0,Action,Defence Alliance 2,0.0,Defence Alliance Team,2009.0
jichaelcoaching,377160,1,151,4124.0,RPG,Fallout 4,29.99,Bethesda Game Studios,2015.0
CompoBlue,253710,1,157,19.0,Action,theHunter Classic,0.0,"Expansive Worlds,Avalanche Studios",2014.0
coolslayer666,730,2,113,29070.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
cheese_is_illuminati,730,0,90,49927.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198081677554,22380,1,48,5620.0,Action,Fallout: New Vegas,9.99,Obsidian Entertainment,2010.0
Gamercubeeyes,271590,1,215,6458.0,Action,Grand Theft Auto V,39.99,Rockstar North,2015.0
76561197971591275,377160,2,127,52698.0,RPG,Fallout 4,29.99,Bethesda Game Studios,2015.0
76561198107928649,202970,2,28,451.0,Action,Call of Duty®: Black Ops II,59.99,Treyarch,2012.0
76561198056352983,231430,2,77,12794.0,Strategy,Company of Heroes 2,19.99,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0
76561198071955492,330830,1,123,2719.0,Adventure,Tales from the Borderlands,24.99,Telltale Games,2014.0
bruhbruhxd,311210,2,82,13364.0,Action,Call of Duty®: Black Ops III,59.99,Treyarch,2015.0
Crazymac123,252490,1,129,3316.0,Action,Rust,19.99,Facepunch Studios,2013.0
76561198135673978,105600,1,61,1639.0,Action,Terraria,9.99,Re-Logic,2011.0
76561198077244610,313160,2,104,116.0,Simulation,Farming Simulator 15,19.99,Giants Software,2014.0
76561198080465715,304930,1,87,3960.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
CrimsonStormFTW,33930,2,69,9234.0,Action,Arma 2: Operation Arrowhead,19.99,Bohemia Interactive,2010.0
76561198067214601,224540,2,328,2108.0,Action,Ace of Spades: Battle Builder,14.99,Jagex Limited,2012.0
OldLeakyBoat,250900,2,282,6615.0,Action,The Binding of Isaac: Rebirth,14.99,"Nicalis, Inc.",2014.0
fatkris,316010,1,110,9328.0,Free to Play,Magic Duels,0.0,Stainless Games Ltd.,2015.0
cruzercru,107410,1,45,23004.0,Action,Arma 3,39.99,Bohemia Interactive,2013.0
76561198107811819,224260,1,124,405.0,Action,No More Room in Hell,0.0,No More Room in Hell Team,2011.0
aweoplopo,42700,0,221,17184.0,Action,Call of Duty®: Black Ops,39.99,Treyarch,2010.0
76561198042921883,273350,1,126,559.0,Action,Evolve Stage 2,0.0,Turtle Rock Studios,2015.0
kanekicg,423880,0,126,6.0,Casual,Carpe Diem,0.0,Eyzi,2015.0
76561198084976671,8930,2,45,46926.0,Strategy,Sid Meier's Civilization® V,29.99,"Firaxis Games,Aspyr (Mac, Linux)",2010.0
THE_ART_OF_FEEDING,209730,1,195,12.0,Action,R.A.W. Realms of Ancient War,14.99,Wizarbox,2012.0
76561198082559637,250400,1,299,188.0,Action,How to Survive,14.99,Eko Software,2013.0
DKA013,208090,1,266,2183.0,Action,Loadout,0.0,Edge of Reality,2014.0
D00MS,10180,2,42,91.0,Action,Call of Duty®: Modern Warfare® 2,19.99,"Infinity Ward,Aspyr (Mac)",2009.0
76561198059201575,107410,1,70,22965.0,Action,Arma 3,39.99,Bohemia Interactive,2013.0
76561198060901683,213670,2,234,1771.0,Action,South Park™: The Stick of Truth™,29.99,Obsidian Entertainment,2014.0
76561198074763789,203160,2,292,1513.0,Action,Tomb Raider,19.99,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0
BlitzGames,249130,2,198,883.0,Action,LEGO® Marvel™ Super Heroes,19.99,Traveller's Tales,2013.0
DaftyTM,730,0,65,40044.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561197992227006,301520,1,201,27679.0,Action,Robocraft,0.0,Freejam,2017.0
76561198070775610,48700,0,42,32552.0,Action,Mount & Blade: Warband,19.99,TaleWorlds Entertainment,2010.0
76561198012514677,4000,2,65,7800.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198053111161,304930,2,34,2377.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
misterross,241600,0,107,1624.0,Action,Rogue Legacy,14.99,Cellar Door Games,2013.0
mainkradxdxdx,304930,1,22,1847.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198101576470,208090,2,53,365.0,Action,Loadout,0.0,Edge of Reality,2014.0
Dante69123,374320,1,169,10423.0,Action,DARK SOULS™ III,59.99,"FromSoftware, Inc.",2016.0
Dantress,263060,2,419,144.0,Action,Blockstorm,4.99,GhostShark,2015.0
blackcheeze,322170,2,63,337.0,Action,Geometry Dash,3.99,RobTop Games,2014.0
6dighero,325610,2,337,1413.0,Strategy,Total War: ATTILA,44.99,Creative Assembly,2015.0
76561198044594262,282070,1,122,1201.0,Adventure,This War of Mine,19.99,11 bit studios,2014.0
76561198136941803,730,1,37,15441.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198021814659,224500,1,373,20743.0,Indie,Gnomoria,14.99,Robotronic Games,2016.0
76561198078913614,312990,1,130,385.0,Action,The Expendabros,0.0,Free Lives,2014.0
BOBROSSJPEGEXE,287450,0,63,1826.0,Simulation,Rise of Nations: Extended Edition,19.99,"SkyBox Labs,Big Huge Games",2014.0
blablabla174,304930,0,54,2265.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
fatppl,211420,1,245,6458.0,Action,DARK SOULS™: Prepare To Die™ Edition,19.99,FromSoftware,2012.0
datts,730,2,50,40780.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198082545803,252490,2,22,3682.0,Action,Rust,19.99,Facepunch Studios,2013.0
76561198115099755,211820,1,100,2717.0,Action,Starbound,14.99,Chucklefish,2016.0
76561198046045640,730,1,296,60302.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
damayo,434260,1,164,5.0,Casual,My Name is Mayo,0.99,Green Lava Studios,2016.0
76561198084697858,268750,1,54,246.0,Action,Magicite,9.99,SmashGames,2014.0
76561198008827809,278080,0,547,1702.0,Action,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝,49.99,"KOEI TECMO GAMES CO., LTD.",2014.0
deathbreath220,250900,1,194,7197.0,Action,The Binding of Isaac: Rebirth,14.99,"Nicalis, Inc.",2014.0
76561198097730477,238240,0,27,18895.0,Action,Edge of Space,14.99,Handyman Studios,2015.0
DeepCrysis,730,1,78,22475.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
degen97,6060,2,1233,28.0,Action,"Star Wars: Battlefront 2 (Classic, 2005)",9.99,Pandemic Studios,2005.0
76561198052661205,224540,1,128,166.0,Action,Ace of Spades: Battle Builder,14.99,Jagex Limited,2012.0
76561198071716213,346110,0,127,32173.0,Action,ARK: Survival Evolved,59.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0
76561198047363411,730,1,115,30280.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198068479124,209870,1,46,237.0,Action,Blacklight: Retribution,0.0,Hardsuit Labs,2012.0
76561198086282677,730,2,20,198922.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198021745490,251060,2,140,6523.0,Strategy,Wargame: Red Dragon,29.99,Eugen Systems,2014.0
76561198032293266,241540,2,54,2274.0,Action,State of Decay,13.98,Undead Labs,2013.0
76561198091717988,265630,2,25,1795.0,Action,Fistful of Frags,0.0,Fistful of Frags Team,2014.0
Device600,730,1,65,99526.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Devmabby,245170,0,203,508.0,Action,Skullgirls,9.99,Lab Zero Games,2013.0
wenndiesoldaten,4560,1,88,802.0,Action,Company of Heroes - Legacy Edition,19.99,Relic Entertainment,2006.0
TacticalLynx,730,1,112,11030.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
digfernandes,21690,2,567,7348.0,Action,Resident Evil™ 5/ Biohazard 5®,19.99,Capcom,2009.0
dijakeplays,346110,1,53,27939.0,Action,ARK: Survival Evolved,59.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0
76561198071578365,730,2,87,54496.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198054421576,275850,0,226,894.0,Action,No Man's Sky,59.99,Hello Games,2016.0
76561198099102298,230410,2,14,2440.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198077992470,200210,2,25,93711.0,Action,Realm of the Mad God,0.0,Wild Shadow Studios,2012.0
efefuyg3g4u5u22u4yv,302380,1,49,144.0,Casual,Floating Point,0.0,Suspicious Developments,2014.0
76561198058711482,105600,0,76,23636.0,Action,Terraria,9.99,Re-Logic,2011.0
dimitriirfan,730,1,86,67298.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
KingOfOpportunity,49520,0,169,6710.0,Action,Borderlands 2,19.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0
1920410,224540,0,87,208.0,Action,Ace of Spades: Battle Builder,14.99,Jagex Limited,2012.0
76561198049760472,730,2,81,24272.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
6294421419,224260,2,116,1279.0,Action,No More Room in Hell,0.0,No More Room in Hell Team,2011.0
regentorange,221100,2,194,1642.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198120646995,304050,1,63,187.0,Action,Trove,0.0,Trion Worlds,2015.0
76561198055370293,221100,1,122,10681.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
duzim,335330,1,355,7.0,Action,Brick-Force,0.0,Exe Games Inc.,2012.0
76561197995098683,214490,2,102,2045.0,Action,Alien: Isolation,39.99,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0
DropBear99,221100,1,56,45805.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
swscorpian,346010,2,248,1468.0,Indie,Besiege,7.99,Spiderling Studios,2015.0
Cab117,266510,1,68,511.0,Action,Hand of Fate,19.99,Defiant Development,2015.0
DrVendax,321980,1,322,249.0,Action,Hardland,14.99,Mountain Sheep,2014.0
Dragoten,24720,1,13,21640.0,Action,SPORE™ Galactic Adventures,19.99,EA - Maxis,2009.0
76561198073725626,730,0,51,12430.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198084378649,236110,2,63,485.0,Action,Dungeon Defenders II,0.0,Trendy Entertainment,2017.0
76561198172455607,346110,2,40,668.0,Action,ARK: Survival Evolved,59.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0
DrMolo,730,1,131,57668.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
DrumEssence,241540,1,12,14955.0,Action,State of Decay,13.98,Undead Labs,2013.0
ashley1222,4000,1,46,12079.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198165512984,252950,2,31,651.0,Action,Rocket League®,19.99,"Psyonix, Inc.",2015.0
mrenigmate,35140,2,253,1699.0,Action,Batman: Arkham Asylum Game of the Year Edition,19.99,"Rocksteady Studios,Feral Interactive (Mac)",2010.0
Axe603,291550,2,104,4764.0,Action,Brawlhalla,0.0,Blue Mammoth Games,2017.0
JamesDurham23JubileeRd,730,1,336,36538.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198080980901,201810,0,130,1115.0,Action,Wolfenstein: The New Order,19.99,Machine Games,2014.0
76561198066955730,212500,2,89,8357.0,Free to Play,The Lord of the Rings Online™,0.0,"Standing Stone Games, LLC",2012.0
76561198056288026,4000,2,204,48611.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
dyslexicdew,330840,1,105,683.0,Adventure,Game of Thrones - A Telltale Games Series,29.99,Telltale Games,2014.0
Eack,252950,1,153,3800.0,Action,Rocket League®,19.99,"Psyonix, Inc.",2015.0
76561198049435011,271590,2,132,10765.0,Action,Grand Theft Auto V,39.99,Rockstar North,2015.0
76561198084637047,230410,1,32,30.0,Action,Warframe,0.0,Digital Extremes,2013.0
riseofnations231,730,2,14,74707.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Efreak,207250,2,2122,1755.0,Indie,Cubemen,3.99,3 Sprockets,2012.0
76561198038840599,730,1,155,37487.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
SuccForCancer,8930,1,133,22101.0,Strategy,Sid Meier's Civilization® V,29.99,"Firaxis Games,Aspyr (Mac, Linux)",2010.0
XavvPlays,319510,1,43,970.0,Indie,Five Nights at Freddy's,4.99,Scott Cawthon,2014.0
76561198056254879,335240,1,56,2051.0,Free to Play,Transformice,0.0,Atelier 801,2015.0
ELCHUZZY69,200210,1,53,8603.0,Action,Realm of the Mad God,0.0,Wild Shadow Studios,2012.0
susanoofag,322170,2,24,6127.0,Action,Geometry Dash,3.99,RobTop Games,2014.0
eljefe2171,325610,2,84,317.0,Strategy,Total War: ATTILA,44.99,Creative Assembly,2015.0
LapFucksTrax,234190,1,389,316.0,Action,Receiver,4.99,Wolfire Games,2013.0
76561198047866299,205950,1,140,20.0,Action,Jet Set Radio,7.99,Blit Software,2012.0
pon2543007,248610,1,322,1023.0,Action,Door Kickers,19.99,KillHouse Games,2014.0
76561198064445006,346110,2,19,74706.0,Action,ARK: Survival Evolved,59.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0
en-esta-partecita-esta-zacler,463390,1,87,1425.0,Casual,One Thousand Lies,0.0,Keinart Lobre,2016.0
76561198075233562,386070,1,51,1210.0,Strategy,Planetary Annihilation: TITANS,39.99,Uber Entertainment,2015.0
EnderRay10420,230410,1,65,131095.0,Action,Warframe,0.0,Digital Extremes,2013.0
Mr_Doge,4000,2,188,87680.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198026040814,211420,1,108,4394.0,Action,DARK SOULS™: Prepare To Die™ Edition,19.99,FromSoftware,2012.0
76561198059783767,391460,1,204,142.0,Action,WARMODE,0.0,WARTEAM,2015.0
PurpleGenius,33930,2,116,30800.0,Action,Arma 2: Operation Arrowhead,19.99,Bohemia Interactive,2010.0
76561198097219763,224260,1,34,1372.0,Action,No More Room in Hell,0.0,No More Room in Hell Team,2011.0
akiomio,273350,1,160,529.0,Action,Evolve Stage 2,0.0,Turtle Rock Studios,2015.0
76561198170217862,8930,2,123,33275.0,Strategy,Sid Meier's Civilization® V,29.99,"Firaxis Games,Aspyr (Mac, Linux)",2010.0
76561198073082088,319630,1,56,1552.0,Action,Life is Strange - Episode 1,0.0,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015.0
EternumHD,4000,2,66,102861.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
